"INS_INF","INFORMANTE","RESPONSAVEL_BP","COLETOR","NM_INFORMANTE","INSUMO","NM_INSUMO","CARACT_INSUMO","MARCA","PAIS","REGIAO","UF","MUNICIPIO","COTACAO","SAZONALIDADE","TIPO_ESTABELECIMENTO","TP_PRECO","PERIODICIDADE","JOB_UTILIZADO","ITEM_UTILIZADO","DATA_PRECO","PRECO"
714731,43251,SYCAR,MOCOE,PREZUNIC COMERCIAL LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M7,ALIVAR,"9969",2021-11-17 00:00:00.000,7.99
560446,35434,LUBRI,LUBRI,SUPERMERCADOS GUANABARA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M4,IPC,"110371011",2023-11-24 00:00:00.000,5.99
560446,35434,LUBRI,LUBRI,SUPERMERCADOS GUANABARA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M4,IPC,"110371011",2023-11-04 00:00:00.000,10.6
560446,35434,LUBRI,LUBRI,SUPERMERCADOS GUANABARA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M4,IPC,"110371011",2023-10-14 00:00:00.000,9.31
560446,35434,LUBRI,LUBRI,SUPERMERCADOS GUANABARA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M4,ALIVAR,"9969",2023-10-24 00:00:00.000,7.98
560446,35434,LUBRI,LUBRI,SUPERMERCADOS GUANABARA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M4,IPC,"110371011",2023-09-14 00:00:00.000,9.98
560446,35434,LUBRI,LUBRI,SUPERMERCADOS GUANABARA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M4,ALIVAR,"9969",2023-08-04 00:00:00.000,6.98
560446,35434,LUBRI,LUBRI,SUPERMERCADOS GUANABARA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M4,IPC,"110371011",2023-06-24 00:00:00.000,8.65
560446,35434,LUBRI,LUBRI,SUPERMERCADOS GUANABARA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M4,ALIVAR,"9969",2023-05-24 00:00:00.000,7.98
560446,35434,LUBRI,LUBRI,SUPERMERCADOS GUANABARA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M4,IPC,"110371011",2023-04-04 00:00:00.000,8.38
560446,35434,LUBRI,LUBRI,SUPERMERCADOS GUANABARA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M4,IPC,"110371011",2023-01-04 00:00:00.000,9.98
560446,35434,LUBRI,LUBRI,SUPERMERCADOS GUANABARA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M4,IPC,"110371011",2022-12-24 00:00:00.000,9.38
560446,35434,LUBRI,LUBRI,SUPERMERCADOS GUANABARA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M4,ALIVAR,"9969",2022-11-14 00:00:00.000,6.28
560446,35434,LUBRI,LUBRI,SUPERMERCADOS GUANABARA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M4,IPC,"110371011",2022-08-14 00:00:00.000,3.99
560446,35434,LUBRI,LUBRI,SUPERMERCADOS GUANABARA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M4,ALIVAR,"9969",2022-06-14 00:00:00.000,7.31
560446,35434,LUBRI,LUBRI,SUPERMERCADOS GUANABARA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M4,ALIVAR,"9969",2022-05-14 00:00:00.000,5.88
560446,35434,LUBRI,LUBRI,SUPERMERCADOS GUANABARA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M4,ALIVAR,"9969",2022-05-24 00:00:00.000,7.98
560446,35434,LUBRI,LUBRI,SUPERMERCADOS GUANABARA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M4,IPC,"110371011",2022-05-24 00:00:00.000,7.98
560446,35434,LUBRI,LUBRI,SUPERMERCADOS GUANABARA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M4,ALIVAR,"9969",2022-01-14 00:00:00.000,9.45
560446,35434,LUBRI,LUBRI,SUPERMERCADOS GUANABARA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M4,IPC,"110371011",2022-01-14 00:00:00.000,9.45
560446,35434,LUBRI,LUBRI,SUPERMERCADOS GUANABARA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M4,ALIVAR,"9969",2021-12-04 00:00:00.000,7.49
560446,35434,LUBRI,LUBRI,SUPERMERCADOS GUANABARA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M4,ALIVAR,"9969",2021-11-14 00:00:00.000,8.39
540041,34259,MTCOZ,MTCOZ,PREZUNIC SUPERMERCADOS,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,ALIVAR,"9969",2023-11-23 00:00:00.000,7.99
540041,34259,MTCOZ,MTCOZ,PREZUNIC SUPERMERCADOS,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,ALIVAR,"9969",2023-10-23 00:00:00.000,8.99
540041,34259,MTCOZ,MTCOZ,PREZUNIC SUPERMERCADOS,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,ALIVAR,"9969",2023-09-13 00:00:00.000,10.99
540041,34259,MTCOZ,MTCOZ,PREZUNIC SUPERMERCADOS,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,ALIVAR,"9969",2023-08-03 00:00:00.000,6.98
540041,34259,MTCOZ,MTCOZ,PREZUNIC SUPERMERCADOS,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,ALIVAR,"9969",2023-07-13 00:00:00.000,10.99
540041,34259,MTCOZ,MTCOZ,PREZUNIC SUPERMERCADOS,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,ALIVAR,"9969",2023-07-03 00:00:00.000,9.99
540041,34259,MTCOZ,MTCOZ,PREZUNIC SUPERMERCADOS,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,ALIVAR,"9969",2023-05-03 00:00:00.000,10.29
540041,34259,MTCOZ,MTCOZ,PREZUNIC SUPERMERCADOS,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,"110371011",2023-04-23 00:00:00.000,10.99
540041,34259,MTCOZ,MTCOZ,PREZUNIC SUPERMERCADOS,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,"110371011",2023-04-13 00:00:00.000,9.99
540041,34259,MTCOZ,MTCOZ,PREZUNIC SUPERMERCADOS,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,"110371011",2023-04-03 00:00:00.000,8.49
540041,34259,MTCOZ,MTCOZ,PREZUNIC SUPERMERCADOS,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,ALIVAR,"9969",2023-01-03 00:00:00.000,10.99
540041,34259,MTCOZ,MTCOZ,PREZUNIC SUPERMERCADOS,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,ALIVAR,"9969",2022-12-23 00:00:00.000,10.99
540041,34259,MTCOZ,MTCOZ,PREZUNIC SUPERMERCADOS,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,ALIVAR,"9969",2022-12-13 00:00:00.000,9.99
540041,34259,MTCOZ,MTCOZ,PREZUNIC SUPERMERCADOS,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,ALIVAR,"9969",2022-11-03 00:00:00.000,7.69
540041,34259,MTCOZ,MTCOZ,PREZUNIC SUPERMERCADOS,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,"110371011",2022-09-03 00:00:00.000,5.49
540041,34259,MTCOZ,MTCOZ,PREZUNIC SUPERMERCADOS,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,ALIVAR,"9969",2022-07-13 00:00:00.000,7.49
540041,34259,MTCOZ,MTCOZ,PREZUNIC SUPERMERCADOS,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,"110371011",2022-05-03 00:00:00.000,11.99
540041,34259,MTCOZ,MTCOZ,PREZUNIC SUPERMERCADOS,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,ALIVAR,"9969",2022-03-03 00:00:00.000,9.49
540041,34259,MTCOZ,MTCOZ,PREZUNIC SUPERMERCADOS,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,"110371011",2022-01-23 00:00:00.000,9.99
540041,34259,MTCOZ,MTCOZ,PREZUNIC SUPERMERCADOS,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,ALIVAR,"9969",2022-01-13 00:00:00.000,8.98
540041,34259,MTCOZ,MTCOZ,PREZUNIC SUPERMERCADOS,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,ALIVAR,"9969",2021-11-23 00:00:00.000,8.99
478456,31020,SYCAR,SYCAR,SUPERMERCADOS GUANABARA LTDA.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,ALIVAR,"9969",2023-12-01 00:00:00.000,4.99
478456,31020,SYCAR,SYCAR,SUPERMERCADOS GUANABARA LTDA.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,IPC,"110371011",2023-11-11 00:00:00.000,6.99
478456,31020,SYCAR,SYCAR,SUPERMERCADOS GUANABARA LTDA.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,ALIVAR,"9969",2023-10-01 00:00:00.000,9.93
478456,31020,SYCAR,SYCAR,SUPERMERCADOS GUANABARA LTDA.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,ALIVAR,"9969",2023-09-01 00:00:00.000,9.98
478456,31020,SYCAR,SYCAR,SUPERMERCADOS GUANABARA LTDA.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,IPC,"110371011",2023-08-21 00:00:00.000,8.98
478456,31020,SYCAR,ANAPE,SUPERMERCADOS GUANABARA LTDA.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,ALIVAR,"9969",2023-07-01 00:00:00.000,6.98
478456,31020,SYCAR,ANAPE,SUPERMERCADOS GUANABARA LTDA.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,ALIVAR,"9969",2023-04-11 00:00:00.000,8.38
478456,31020,SYCAR,ANAPE,SUPERMERCADOS GUANABARA LTDA.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,IPC,"110371011",2023-03-21 00:00:00.000,7.98
478456,31020,SYCAR,ANAPE,SUPERMERCADOS GUANABARA LTDA.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,ALIVAR,"9969",2023-02-21 00:00:00.000,4.99
478456,31020,SYCAR,ANAPE,SUPERMERCADOS GUANABARA LTDA.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,IPC,"110371011",2023-02-01 00:00:00.000,6.93
478456,31020,SYCAR,ANAPE,SUPERMERCADOS GUANABARA LTDA.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,IPC,"110371011",2022-11-11 00:00:00.000,6.28
478456,31020,SYCAR,ANAPE,SUPERMERCADOS GUANABARA LTDA.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,IPC,"110371011",2022-10-21 00:00:00.000,6.25
478456,31020,SYCAR,CGOLI,SUPERMERCADOS GUANABARA LTDA.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,ALIVAR,"9969",2022-05-21 00:00:00.000,5.39
478456,31020,SYCAR,CGOLI,SUPERMERCADOS GUANABARA LTDA.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,IPC,"110371011",2022-03-11 00:00:00.000,9.79
478456,31020,SYCAR,CGOLI,SUPERMERCADOS GUANABARA LTDA.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,ALIVAR,"9969",2022-03-21 00:00:00.000,11.97
478456,31020,SYCAR,CGOLI,SUPERMERCADOS GUANABARA LTDA.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,IPC,"110371011",2022-02-21 00:00:00.000,8.9
478456,31020,SYCAR,CGOLI,SUPERMERCADOS GUANABARA LTDA.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,ALIVAR,"9969",2022-01-01 00:00:00.000,8.96
478456,31020,SYCAR,CGOLI,SUPERMERCADOS GUANABARA LTDA.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,IPC,"110371011",2021-12-01 00:00:00.000,7.98
478456,31020,SYCAR,CGOLI,SUPERMERCADOS GUANABARA LTDA.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,ALIVAR,"9969",2021-11-21 00:00:00.000,5.98
1530791,90362,ISAGA,INFER,TIGRAO HORTIFRUTI LTDA - ME,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,HORTOMERCADOS,VV,M2,ALIVAR,"9969",2023-07-12 00:00:00.000,9.99
1530791,90362,ISAGA,INFER,TIGRAO HORTIFRUTI LTDA - ME,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,HORTOMERCADOS,VV,M2,ALIVAR,"9969",2023-05-22 00:00:00.000,9.98
1530791,90362,ISAGA,INFER,TIGRAO HORTIFRUTI LTDA - ME,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,HORTOMERCADOS,VV,M2,ALIVAR,"9969",2023-04-12 00:00:00.000,9.98
1530791,90362,ISAGA,INFER,TIGRAO HORTIFRUTI LTDA - ME,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,HORTOMERCADOS,VV,M2,ALIVAR,"9969",2023-04-02 00:00:00.000,9.99
1530791,90362,ISAGA,INFER,TIGRAO HORTIFRUTI LTDA - ME,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,HORTOMERCADOS,VV,M2,ALIVAR,"9969",2023-03-22 00:00:00.000,9.98
1530791,90362,ISAGA,INFER,TIGRAO HORTIFRUTI LTDA - ME,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,HORTOMERCADOS,VV,M2,ALIVAR,"9969",2022-11-22 00:00:00.000,10.69
1530791,90362,ISAGA,INFER,TIGRAO HORTIFRUTI LTDA - ME,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,HORTOMERCADOS,VV,M2,ALIVAR,"9969",2022-05-02 00:00:00.000,10.9
1530791,90362,ISAGA,INFER,TIGRAO HORTIFRUTI LTDA - ME,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,HORTOMERCADOS,VV,M2,ALIVAR,"9969",2022-05-22 00:00:00.000,4.98
1530791,90362,ISAGA,INFER,TIGRAO HORTIFRUTI LTDA - ME,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,HORTOMERCADOS,VV,M2,ALIVAR,"9969",2021-12-12 00:00:00.000,6.98
1530791,90362,ISAGA,INFER,TIGRAO HORTIFRUTI LTDA - ME,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,HORTOMERCADOS,VV,M2,ALIVAR,"9969",2021-12-01 00:00:00.000,6.98
1530827,90363,ISAGA,ISAGA,CENCOSUD BRASIL COMERCIAL S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M2,ALIVAR,"9969",2023-12-02 00:00:00.000,8.99
1530827,90363,ISAGA,ISAGA,CENCOSUD BRASIL COMERCIAL S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M2,ALIVAR,"9969",2023-10-12 00:00:00.000,9.99
1530827,90363,ISAGA,ISAGA,CENCOSUD BRASIL COMERCIAL S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M2,ALIVAR,"9969",2023-08-02 00:00:00.000,6.98
1530827,90363,ISAGA,INFER,CENCOSUD BRASIL COMERCIAL S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M2,ALIVAR,"9969",2023-03-12 00:00:00.000,10.29
1530827,90363,ISAGA,INFER,CENCOSUD BRASIL COMERCIAL S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M2,ALIVAR,"9969",2023-03-22 00:00:00.000,8.89
1530827,90363,ISAGA,INFER,CENCOSUD BRASIL COMERCIAL S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M2,ALIVAR,"9969",2022-12-02 00:00:00.000,9.98
1530827,90363,ISAGA,INFER,CENCOSUD BRASIL COMERCIAL S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M2,ALIVAR,"9969",2022-07-02 00:00:00.000,7.98
1530827,90363,ISAGA,INFER,CENCOSUD BRASIL COMERCIAL S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M2,ALIVAR,"9969",2022-06-22 00:00:00.000,9.99
1530827,90363,ISAGA,INFER,CENCOSUD BRASIL COMERCIAL S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M2,ALIVAR,"9969",2022-06-12 00:00:00.000,8.99
1103151,66400,ANMAT,ANMAT,COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M9,IPC,"110371011",2023-11-09 00:00:00.000,8.99
1103151,66400,ANMAT,ANMAT,COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M9,IPC,"110371011",2023-11-29 00:00:00.000,8.99
1103151,66400,ANMAT,ANMAT,COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M9,IPC,"110371011",2023-10-09 00:00:00.000,7.99
1103151,66400,ANMAT,ANMAT,COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M9,ALIVAR,"9969",2023-10-09 00:00:00.000,7.99
1103151,66400,ANMAT,ANMAT,COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M9,ALIVAR,"9969",2023-09-19 00:00:00.000,5.99
1103151,66400,ANMAT,ANMAT,COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M9,IPC,"110371011",2023-08-19 00:00:00.000,9.19
1103151,66400,ANMAT,ANMAT,COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M9,ALIVAR,"9969",2023-07-09 00:00:00.000,9.98
1103151,66400,ANMAT,ANMAT,COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M9,IPC,"110371011",2023-01-09 00:00:00.000,10.29
1103151,66400,ANMAT,ANMAT,COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M9,ALIVAR,"9969",2022-12-19 00:00:00.000,8.49
1103151,66400,ANMAT,ANMAT,COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M9,ALIVAR,"9969",2022-11-29 00:00:00.000,11.29
1103151,66400,ANMAT,ANMAT,COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M9,ALIVAR,"9969",2022-09-19 00:00:00.000,6.2
1103151,66400,ANMAT,ANMAT,COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M9,IPC,"110371011",2022-06-09 00:00:00.000,10.99
1103151,66400,ANMAT,ANMAT,COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M9,IPC,"110371011",2022-04-19 00:00:00.000,11.29
1103151,66400,ANMAT,ANMAT,COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M9,ALIVAR,"9969",2022-03-19 00:00:00.000,10.98
1103151,66400,ANMAT,ANMAT,COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M9,ALIVAR,"9969",2022-03-29 00:00:00.000,11.18
1103151,66400,ANMAT,ANMAT,COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M9,IPC,"110371011",2021-12-19 00:00:00.000,8.4
984280,58768,CHEGO,ISAGA,CASAS GUANABARA COMESTÍVEIS LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M02,IPC,"110371011",2023-05-05 00:00:00.000,9.98
984280,58768,CHEGO,ISAGA,CASAS GUANABARA COMESTÍVEIS LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,SE,RJ,RJO,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M02,IPC,"110371011",2023-04-05 00:00:00.000,8.99
